,player_num,player_name,team
0,1,U Simn,Athletic Club
1,15,Lekue,Athletic Club
2,5,Yeray,Athletic Club
3,4,I rtnez,Athletic Club
4,17,Yuri,Athletic Club
5,14,D Garcia,Athletic Club
6,8,U Lpez,Athletic Club
7,9,I lliams,Athletic Club
8,22,R rca,Athletic Club
9,10,Muniain,Athletic Club
10,25,Villalibre,Athletic Club
11,21,Capa,Athletic Club
12,19,I Gomez,Athletic Club
13,20,Aduriz,Athletic Club
14,13,D Soria,Getafe
15,22,Suárez,Getafe
16,2,Djene,Getafe
17,16,Etxeita,Getafe
18,17,Olivera,Getafe
19,12,Nyom,Getafe
20,18,Arambarri,Getafe
21,20,Maksimović,Getafe
22,15,Cucurella,Getafe
23,7,J Mata,Getafe
24,14,Deyverson,Getafe
25,24,Timor,Getafe
26,25,Kenedy,Getafe
27,19,J Molina,Getafe
