,player_num,player_name,team
0,13,J Soriano,Leganés
1,3,U Bustinza,Leganés
2,4,Omeruo,Leganés
3,12,Awaziem,Leganés
4,2,M Navarro,Leganés
5,27,s drguez,Leganés
6,21,Rubn Prez,Leganés
7,6,R Mesa,Leganés
8,24,Rodrigues,Leganés
9,26,En-Nesyri,Leganés
10,18,Carrillo,Leganés
11,8,Recio,Leganés
12,7,Braithwaite,Leganés
13,10,J niz,Leganés
14,13,I Herrern,Athletic Club
15,21,Capa,Athletic Club
16,3,Núñez,Athletic Club
17,4,I rtnez,Athletic Club
18,17,Yuri,Athletic Club
19,7,Beñat,Athletic Club
20,14,D Garcia,Athletic Club
21,12,G Larrazabal,Athletic Club
22,22,R rca,Athletic Club
23,11,Córdoba,Athletic Club
24,9,I lliams,Athletic Club
25,10,Muniain,Athletic Club
26,19,I Gomez,Athletic Club
27,23,Kodro,Athletic Club
