,player_num,player_name,team
0,13,Cillessen,Valencia
1,18,Wass,Valencia
2,5,G Paulista,Valencia
3,12,Diakhaby,Valencia
4,14,Gayá,Valencia
5,20,F rres,Valencia
6,10,Parejo,Valencia
7,6,Kondogbia,Valencia
8,8,Soler,Valencia
9,9,Gameiro,Valencia
10,22,Gómez,Valencia
11,7,G edes,Valencia
12,11,Cheryshev,Valencia
13,23,Sobrino,Valencia
14,1,Robles,Real Betis
15,22,E Royal,Real Betis
16,23,Mandi,Real Betis
17,12,Sidnei,Real Betis
18,15,l reno,Real Betis
19,32,E Gonzlez,Real Betis
20,8,Fekir,Real Betis
21,10,Canales,Real Betis
22,18,Guardado,Real Betis
23,17,Joaquín,Real Betis
24,9,B Iglesias,Real Betis
25,24,Aleñá,Real Betis
26,11,Tello,Real Betis
27,16,L Morn,Real Betis
