,player_num,player_name,team
0,1,S Herrera,Osasuna
1,12,Roncaglia,Osasuna
2,23,Aridane,Osasuna
3,5,D Garca,Osasuna
4,30,Estupiñán,Osasuna
5,10,R Torres,Osasuna
6,6,Oier,Osasuna
7,20,Brašanac,Osasuna
8,14,R rca,Osasuna
9,22,Adrián,Osasuna
10,9,Ávila,Osasuna
11,8,F Mrida,Osasuna
12,18,Juan,Osasuna
13,27,Moncayola,Osasuna
14,1,Remiro,Real Sociedad
15,2,Zaldùa,Real Sociedad
16,5,I Zubelda,Real Sociedad
17,3,Llorente,Real Sociedad
18,20,Monreal,Real Sociedad
19,16,A Guevara,Real Sociedad
20,7,Portu,Real Sociedad
21,8,Merino,Real Sociedad
22,21,Ødegaard,Real Sociedad
23,10,Oyarzabal,Real Sociedad
24,9,W Jos,Real Sociedad
25,18,A Gorosabel,Real Sociedad
26,19,Isak,Real Sociedad
27,24,L Normand,Real Sociedad
