,player_num,player_name,team
0,13,D Martn,Real Betis
1,22,E Royal,Real Betis
2,23,Mandi,Real Betis
3,4,Feddal,Real Betis
4,15,l reno,Real Betis
5,17,Joaquín,Real Betis
6,21,Rodríguez,Real Betis
7,18,Guardado,Real Betis
8,6,Pedraza,Real Betis
9,9,B Iglesias,Real Betis
10,8,Fekir,Real Betis
11,7,Juanmi,Real Betis
12,11,Tello,Real Betis
13,14,W Carvalho,Real Betis
14,16,L Morn,Real Betis
15,24,Aleñá,Real Betis
16,1,S Herrera,Osasuna
17,2,N Vidal,Osasuna
18,23,Aridane,Osasuna
19,5,D Garca,Osasuna
20,15,T Lato,Osasuna
21,19,K Barja,Osasuna
22,20,Brašanac,Osasuna
23,27,Moncayola,Osasuna
24,8,F Mrida,Osasuna
25,10,R Torres,Osasuna
26,16,J niz,Osasuna
27,6,Oier,Osasuna
28,12,Roncaglia,Osasuna
29,21,Pérez,Osasuna
30,22,Adrián,Osasuna
31,30,Estupiñán,Osasuna
