,player_num,player_name,team
0,1,Reina,Mallorca
1,2,J Sastre,Mallorca
2,24,Valjent,Mallorca
3,5,X Campos,Mallorca
4,3,Lumor,Mallorca
5,12,Baba,Mallorca
6,14,D Rodrguez,Mallorca
7,26,Kubo,Mallorca
8,8,S Sevilla,Mallorca
9,11,Lago Jr,Mallorca
10,22,Budimir,Mallorca
11,9,Abdón,Mallorca
12,10,l egra,Mallorca
13,17,Trajkovski,Mallorca
14,13,Oblak,Atletico Madrid
15,4,Arias,Atletico Madrid
16,15,Savić,Atletico Madrid
17,18,Felipe,Atletico Madrid
18,12,R Lodi,Atletico Madrid
19,8,Sal guez,Atletico Madrid
20,5,Partey,Atletico Madrid
21,6,Koke,Atletico Madrid
22,20,Vitolo,Atletico Madrid
23,7,Joo Flix,Atletico Madrid
24,19,D Costa,Atletico Madrid
25,14,Llorente,Atletico Madrid
26,9,Morata,Atletico Madrid
27,10,Correa,Atletico Madrid
