,player_num,player_name,team
0,1,Courtois,Real Madrid
1,17,L Vzquez,Real Madrid
2,5,Varane,Real Madrid
3,6,Nacho,Real Madrid
4,12,Marcelo,Real Madrid
5,10,Modrić,Real Madrid
6,14,Casemiro,Real Madrid
7,8,Kroos,Real Madrid
8,11,M Asensio,Real Madrid
9,24,Mariano,Real Madrid
10,7,Hazard,Real Madrid
11,23,Mendy,Real Madrid
12,21,Ødegaard,Real Madrid
13,22,Isco,Real Madrid
14,20,Vincius Jr,Real Madrid
15,27,Rodrygo,Real Madrid
16,1,Pacheco,Deportivo Alaves
17,23,Ximo,Deportivo Alaves
18,5,Laguardia,Deportivo Alaves
19,22,Lejeune,Deportivo Alaves
20,3,R arte,Deportivo Alaves
21,24,Jota,Deportivo Alaves
22,6,Battaglia,Deportivo Alaves
23,8,Pina,Deportivo Alaves
24,11,L Rioja,Deportivo Alaves
25,9,Joselu,Deportivo Alaves
26,7,Lucas,Deportivo Alaves
27,16,Edgar,Deportivo Alaves
28,26,J Lpez,Deportivo Alaves
29,29,B Sainz,Deportivo Alaves
30,14,Deyverson,Deportivo Alaves
