,player_num,player_name,team
0,1,Dmitrović,Eibar
1,20,Rober,Eibar
2,4,P Oliveira,Eibar
3,3,Bigas,Eibar
4,24,Rodrigues,Eibar
5,18,Recio,Eibar
6,8,Diop,Eibar
7,10,E Expsito,Eibar
8,19,Kadzior,Eibar
9,17,K Garca,Eibar
10,14,Inui,Eibar
11,22,Tejero,Eibar
12,23,Arbilla,Eibar
13,21,P Len,Eibar
14,7,Q Gonzlez,Eibar
15,12,Muto,Eibar
16,1,U Simn,Athletic Club
17,21,Capa,Athletic Club
18,3,Núñez,Athletic Club
19,4,I rtnez,Athletic Club
20,17,Yuri,Athletic Club
21,14,D Garcia,Athletic Club
22,8,U Lpez,Athletic Club
23,10,Muniain,Athletic Club
24,9,I lliams,Athletic Club
25,32,J Morcillo,Athletic Club
26,22,R rca,Athletic Club
27,6,M Vesga,Athletic Club
28,16,O Sancet,Athletic Club
29,11,Córdoba,Athletic Club
30,20,Villalibre,Athletic Club
