,player_num,player_name,team
0,1,Courtois,Real Madrid
1,19,l riozola,Real Madrid
2,5,Varane,Real Madrid
3,4,Ramos,Real Madrid
4,12,Marcelo,Real Madrid
5,15,Valverde,Real Madrid
6,14,Casemiro,Real Madrid
7,10,Modrić,Real Madrid
8,22,Isco,Real Madrid
9,18,Jović,Real Madrid
10,9,Benzema,Real Madrid
11,2,Carvajal,Real Madrid
12,11,M Asensio,Real Madrid
13,16,B Mayoral,Real Madrid
14,20,Vincius Jr,Real Madrid
15,13,Roberto,Real Valladolid
16,11,Hervías,Real Valladolid
17,6,Bruno,Real Valladolid
18,5,J Snchez,Real Valladolid
19,3,García,Real Valladolid
20,20,Fede,Real Valladolid
21,21,Míchel,Real Valladolid
22,23,W Rubio,Real Valladolid
23,10,O Plano,Real Valladolid
24,12,Orellana,Real Valladolid
25,9,Weissman,Real Valladolid
26,15,E Yamiq,Real Valladolid
27,8,K Prez,Real Valladolid
28,16,M Andr,Real Valladolid
29,7,S Guardiola,Real Valladolid
30,19,T Villa,Real Valladolid
