,player_num,player_name,team
0,1,R Silva,Granada CF
1,2,Foulquier,Granada CF
2,22,D Duarte,Granada CF
3,3,Pérez,Granada CF
4,16,Vctor Daz,Granada CF
5,21,Herrera,Granada CF
6,8,Eteki,Granada CF
7,24,Kenedy,Granada CF
8,12,Quina,Granada CF
9,10,A Puertas,Granada CF
10,23,J Molina,Granada CF
11,18,Adrin Marn,Granada CF
12,14,F Vico,Granada CF
13,20,Vallejo,Granada CF
14,9,Soldado,Granada CF
15,13,E Badia,Elche CF
16,19,Barragán,Elche CF
17,5,G Verd,Elche CF
18,12,D Calvo,Elche CF
19,25,Mojica,Elche CF
20,11,T Morente,Elche CF
21,14,R Guti,Elche CF
22,4,Marcone,Elche CF
23,16,F Chaves,Elche CF
24,9,Boyé,Elche CF
25,21,Carrillo,Elche CF
26,24,Josema,Elche CF
27,7,Nino,Elche CF
28,22,Rigoni,Elche CF
29,10,P Milla,Elche CF
30,8,V drguez,Elche CF
