,player_num,player_name,team
0,13,A candell,Granada CF
1,2,Foulquier,Granada CF
2,6,G chez,Granada CF
3,3,Pérez,Granada CF
4,17,Quini,Granada CF
5,21,Herrera,Granada CF
6,4,Gonalons,Granada CF
7,19,Montoro,Granada CF
8,10,A Puertas,Granada CF
9,23,J Molina,Granada CF
10,11,Machís,Granada CF
11,16,Vctor Daz,Granada CF
12,9,Soldado,Granada CF
13,7,Suárez,Granada CF
14,24,Kenedy,Granada CF
15,14,F Vico,Granada CF
16,1,Ledesma,Cadiz
17,20,Iza,Cadiz
18,3,Fali,Cadiz
19,16,Cala,Cadiz
20,15,Akapo,Cadiz
21,7,Salvi,Cadiz
22,2,Jønsson,Cadiz
23,6,Jos Mari,Cadiz
24,14,I ejo,Cadiz
25,18,Negredo,Cadiz
26,21,Sobrino,Cadiz
27,5,J Garrido,Cadiz
28,24,Malbašić,Cadiz
29,25,J Izquierdo,Cadiz
30,9,Lozano,Cadiz
