,player_num,player_name,team
0,13,E Badia,Elche CF
1,19,Barragán,Elche CF
2,5,G Verd,Elche CF
3,12,D Calvo,Elche CF
4,3,S Mio,Elche CF
5,4,Marcone,Elche CF
6,17,Josán,Elche CF
7,11,T Morente,Elche CF
8,16,F Chaves,Elche CF
9,22,Rigoni,Elche CF
10,9,Boyé,Elche CF
11,8,V drguez,Elche CF
12,21,Carrillo,Elche CF
13,24,Josema,Elche CF
14,7,Nino,Elche CF
15,10,P Milla,Elche CF
16,13,Rubén,Osasuna
17,12,Roncaglia,Osasuna
18,4,U Garca,Osasuna
19,5,D Garca,Osasuna
20,3,J Cruz,Osasuna
21,10,R Torres,Osasuna
22,8,Brašanac,Osasuna
23,27,Moncayola,Osasuna
24,21,Pérez,Osasuna
25,16,Calleri,Osasuna
26,14,R rca,Osasuna
27,2,N Vidal,Osasuna
28,6,Oier,Osasuna
29,28,J Martnez,Osasuna
30,11,K Barja,Osasuna
31,17,Budimir,Osasuna
