,player_num,player_name,team
0,1,Asenjo,Villarreal
1,8,Foyth,Villarreal
2,3,Albiol,Villarreal
3,4,P Torres,Villarreal
4,24,Pedraza,Villarreal
5,14,Trigueros,Villarreal
6,25,Capoue,Villarreal
7,5,Parejo,Villarreal
8,11,Chukwueze,Villarreal
9,7,G Moreno,Villarreal
10,23,M Gmez,Villarreal
11,15,Estupiñán,Villarreal
12,21,J Costa,Villarreal
13,32,Baena,Villarreal
14,9,Bacca,Villarreal
15,13,Oblak,Atletico Madrid
16,15,Savić,Atletico Madrid
17,18,Felipe,Atletico Madrid
18,22,Hermoso,Atletico Madrid
19,6,Koke,Atletico Madrid
20,24,Vrsaljko,Atletico Madrid
21,8,Sal guez,Atletico Madrid
22,14,Llorente,Atletico Madrid
23,11,Lemar,Atletico Madrid
24,10,Correa,Atletico Madrid
25,9,Suárez,Atletico Madrid
26,7,Joo Flix,Atletico Madrid
27,4,Kondogbia,Atletico Madrid
28,5,Torreira,Atletico Madrid
