,player_num,player_name,team
0,1,Doménech,Valencia
1,18,Wass,Valencia
2,5,G Paulista,Valencia
3,15,Guillamón,Valencia
4,3,T Lato,Valencia
5,30,Musah,Valencia
6,8,Soler,Valencia
7,19,Račić,Valencia
8,7,G edes,Valencia
9,22,Gómez,Valencia
10,21,M Vallejo,Valencia
11,2,T Correia,Valencia
12,4,Mangala,Valencia
13,9,Gameiro,Valencia
14,11,Sobrino,Valencia
15,23,Jason,Valencia
16,13,Oblak,Atletico Madrid
17,15,Savić,Atletico Madrid
18,2,Gimenez,Atletico Madrid
19,22,Hermoso,Atletico Madrid
20,23,Trippier,Atletico Madrid
21,6,Koke,Atletico Madrid
22,8,Sal guez,Atletico Madrid
23,12,R Lodi,Atletico Madrid
24,14,Llorente,Atletico Madrid
25,11,Lemar,Atletico Madrid
26,10,Correa,Atletico Madrid
27,4,Kondogbia,Atletico Madrid
28,7,Joo Flix,Atletico Madrid
29,20,Vitolo,Atletico Madrid
30,21,Carrasco,Atletico Madrid
