,player_num,player_name,team
0,1,Asenjo,Villarreal
1,2,M Gaspar,Villarreal
2,3,Albiol,Villarreal
3,4,P Torres,Villarreal
4,24,Pedraza,Villarreal
5,14,Trigueros,Villarreal
6,8,Foyth,Villarreal
7,5,Parejo,Villarreal
8,7,G Moreno,Villarreal
9,34,N driguez,Villarreal
10,23,M Gmez,Villarreal
11,15,Estupiñán,Villarreal
12,20,R Pea,Villarreal
13,30,Pino,Villarreal
14,11,Chukwueze,Villarreal
15,1,U Simn,Athletic Club
16,21,Capa,Athletic Club
17,5,Yeray,Athletic Club
18,4,I rtnez,Athletic Club
19,17,Yuri,Athletic Club
20,6,M Vesga,Athletic Club
21,27,U Vencedor,Athletic Club
22,18,D Marcos,Athletic Club
23,10,Muniain,Athletic Club
24,12,A Berenguer,Athletic Club
25,9,I lliams,Athletic Club
26,16,O Sancet,Athletic Club
27,14,D Garcia,Athletic Club
28,22,R rca,Athletic Club
29,15,Lekue,Athletic Club
30,2,J Morcillo,Athletic Club
